1.0069,0.98096,0.97152,1.0458,1.0126,0.98362,1.0196,1.0124,1.0203,0.98863,1.0747,1.0149,0.98664,0.96818,1.0263,0.95421,0.94362,1.0361,1.0355,1.0048,1.0083,1.0076,1.0113,0.97085,1.0091,1.0655,1.0191,0.98793,0.99891,0.94525,1.0038,1.0151,1.006,1.0082,0.99165,1.0099,0.97301,0.97702,1.0298,1.0456,1.0352,1.0521,1.0041,0.98756,1.0242,1.0438,1.0335,1.0233,0.94839,0.95658,1.0208,0.9942,0.99261,0.97367,0.99803,1.001,0.84626,0.70845,0.4887,0.34971,0.22655,0.20509,0.30177,0.21539,0.17511,0.19863,0.21898,0.19399,0.1956,0.16758,0.214,0.17631,0.21916,0.21828,0.2178,0.24148,0.16234,0.22846,0.22323,0.20133,0.19585,0.19364,0.25334,0.22776,0.20772,0.15071,0.16601,0.1329,0.22642,0.213,0.21052,0.16237,0.2172,0.20822,0.25995,0.2429,0.17428,0.24292,0.12312,0.16862
0.9584,0.99936,0.98023,1.0237,0.97651,1.0218,1.0385,0.99287,0.99314,0.95559,0.9844,1.0383,1.0016,1.0478,1.0527,0.94657,0.99415,1.0022,0.9744,0.99772,0.97038,1.0036,1.0376,1.0255,1.0322,1.036,1.0144,0.96181,1.0317,1.0583,0.99215,0.99985,0.99547,0.97182,0.98652,0.98848,1.0434,1.0497,1.0031,0.9883,0.9877,1.0095,1.0245,0.95643,0.96983,1.0011,0.98514,1.0221,1.0008,1.0174,1.0248,1.0238,0.94457,1.0136,0.9763,0.95578,0.97247,0.83107,0.73952,0.50735,0.35713,0.23843,0.20191,0.21415,0.21434,0.21271,0.12964,0.22719,0.17679,0.22106,0.18425,0.22865,0.18972,0.17769,0.175,0.16971,0.2044,0.26124,0.14417,0.20602,0.19515,0.16937,0.20379,0.17135,0.17202,0.18012,0.17149,0.16025,0.21285,0.20265,0.15681,0.15238,0.22674,0.20662,0.19131,0.20446,0.21122,0.20653,0.20244,0.18172
1.0117,0.99871,1.043,0.97098,0.98751,1.0541,0.97697,1.0174,0.95315,1.0117,0.99273,1.0233,0.99027,1.0159,0.93106,1.0099,0.93424,0.97286,0.94058,1.0358,0.99798,1.0114,1.0319,1.0082,0.99615,0.99054,1.0034,1.0443,1.0198,1.0078,1.0665,0.99355,0.98951,1.0125,0.99586,0.95704,0.99755,1.0071,0.99283,1.0066,1.0385,1.0005,0.9865,0.98615,0.96429,1.0468,1.0119,0.9798,1.0429,0.996,0.96885,1.0262,1.0266,1.0044,1.042,0.97549,1.0062,0.81841,0.65071,0.49596,0.36455,0.1357,0.22054,0.21308,0.17844,0.2012,0.25354,0.18816,0.23659,0.2006,0.1899,0.23458,0.15482,0.15329,0.18329,0.2214,0.22559,0.20306,0.17853,0.2184,0.19338,0.21832,0.17872,0.18188,0.22381,0.21895,0.22238,0.22067,0.20908,0.21411,0.19034,0.25813,0.26448,0.17101,0.23377,0.21075,0.18872,0.18926,0.15412,0.19771
0.98486,0.99545,1.0356,0.97508,0.97584,0.97156,1.0154,1.0267,1.028,1.0029,1.0113,0.99801,1.0039,0.95591,0.98755,0.97535,0.98885,1.0087,0.97469,1.0306,0.99067,1.0439,1.01,0.92089,0.9911,1.0081,1.0321,1.0061,1.0294,1.0072,0.99552,0.97791,0.98961,0.96556,0.99893,0.98024,1.0008,0.98507,1.0353,0.9741,0.95964,0.94326,0.97677,0.98437,1.0294,1.0224,1.015,1.0385,0.97498,1.0017,0.97621,0.97682,1.0285,0.97843,0.97951,0.95721,1.021,0.83475,0.71722,0.54974,0.35347,0.10051,0.21724,0.22915,0.15496,0.2349,0.13784,0.17715,0.19827,0.14654,0.17079,0.21186,0.18944,0.16615,0.25178,0.23813,0.19972,0.20497,0.18133,0.22281,0.18012,0.22439,0.21708,0.22977,0.20299,0.27593,0.19885,0.17783,0.17632,0.19496,0.20332,0.18101,0.20072,0.17217,0.19373,0.20627,0.19297,0.2057,0.25911,0.19403
1.0368,1.0293,1.0024,0.98598,1.0168,1.0213,1.0199,0.97698,1.0332,1.0048,0.94574,1.038,0.98973,1.03,0.99641,1.031,0.99543,0.96976,0.95755,1.0093,0.94811,0.98338,1.0157,1.0474,1.0366,1.025,1.02,1.0345,0.97373,0.97253,1.0374,1.0246,0.99224,0.99875,1.0319,1.0017,1.0235,1.0373,0.98231,1.0132,1.0359,0.98869,0.96107,0.98042,0.9555,1.0398,1.015,1.0188,0.99756,0.98762,1.0037,1.0053,0.98266,0.99121,1.0034,1.0258,1.0374,1.0239,0.85343,0.72082,0.5037,0.36295,0.18445,0.18133,0.1923,0.2534,0.21603,0.21101,0.20973,0.22144,0.18878,0.18394,0.19977,0.21171,0.20698,0.19976,0.18684,0.19605,0.18118,0.1908,0.18874,0.22275,0.26748,0.22222,0.1878,0.2,0.20363,0.22521,0.22434,0.22425,0.23821,0.16591,0.21651,0.21817,0.19725,0.16893,0.23512,0.19315,0.22593,0.17099
1.0376,0.97425,1.0795,1.0371,1.0044,0.98764,1.023,1.071,0.96769,1.0175,1.005,1.0102,1.0488,0.99529,1.0052,0.99104,0.9858,1.0304,0.96226,0.98226,1.0501,0.99964,1.0506,1.0207,1.029,0.99709,0.96921,0.97973,1.0402,0.98321,0.98984,1.0445,0.97075,0.94862,0.98787,0.97468,0.97465,1.0018,0.94222,1.0069,1.0165,1.0058,0.94469,1.0434,1.0113,1.013,0.96873,1.0018,1.0234,1.0437,0.98867,1.0155,0.99517,0.97424,1.0063,0.97205,1.0301,0.98206,0.81865,0.65158,0.50545,0.33617,0.21154,0.19294,0.17809,0.23575,0.22945,0.1761,0.20881,0.20543,0.19395,0.16412,0.22328,0.17096,0.15242,0.15809,0.15327,0.18873,0.2308,0.16874,0.248,0.18045,0.14618,0.21513,0.19071,0.20375,0.22929,0.21809,0.16058,0.1516,0.19478,0.16132,0.16529,0.18097,0.21946,0.22275,0.1563,0.17976,0.19543,0.21612
0.95155,0.99671,0.9698,0.96843,1.0459,0.98676,1.0348,1.062,0.97534,0.97858,1.0029,1.0304,0.98566,1.0405,0.97445,1.0283,1.0388,1.0145,0.98975,1.0198,0.97171,0.99971,1.0268,0.99772,1.0004,0.98086,1.0133,1.0224,0.9356,0.9778,0.98844,0.95996,0.97738,1.0387,0.96058,1.049,0.99884,1.0128,1.0086,1.04,1.0266,0.97015,1.0193,0.97549,1.0103,1.063,1.0438,0.99016,0.98169,1.0784,0.99281,0.98096,0.98467,0.99323,0.90992,0.97682,0.95197,0.99203,0.76293,0.66871,0.51991,0.39589,0.19341,0.1756,0.22457,0.26131,0.18852,0.19421,0.21382,0.18828,0.20647,0.18458,0.20948,0.16739,0.16256,0.19225,0.14429,0.20638,0.23649,0.19814,0.1837,0.15716,0.25838,0.16938,0.1806,0.19862,0.21035,0.21721,0.13384,0.15479,0.2355,0.25974,0.22445,0.19933,0.16537,0.18916,0.208,0.20753,0.18287,0.19068
0.99458,1.087,1.0446,0.93929,1.0056,0.99491,1.0209,1.0238,1.0167,1.0546,0.99458,1.0031,1.006,0.93856,0.95819,1.0229,1.0356,0.90084,0.92415,1.0031,0.97299,0.99209,1.0375,0.98111,0.97066,1.0665,1.0335,0.97628,0.99405,1.0379,0.98461,0.96562,1.0111,0.99061,0.98282,0.93827,0.99608,0.9763,0.9774,1.0014,1.032,1.0009,1.0178,1.0096,1.0562,0.9888,1.0344,0.98705,1.0091,1.0167,1.0357,0.98432,0.99591,1.0101,1.0071,0.98972,0.97291,1.0156,0.85096,0.67364,0.46831,0.34765,0.23757,0.21404,0.25794,0.25006,0.18473,0.2379,0.21973,0.19141,0.22674,0.16262,0.18563,0.20703,0.15853,0.2183,0.18864,0.18044,0.20653,0.23007,0.18257,0.19673,0.2161,0.20536,0.20518,0.22334,0.23898,0.19767,0.20241,0.2375,0.20174,0.17225,0.18314,0.16459,0.18846,0.20602,0.15519,0.20413,0.18515,0.16178
1.0108,0.98279,1.0317,1.013,0.9888,1.046,1.0298,1.032,0.98305,1.0262,0.94663,0.99861,1.0044,0.99733,1.0304,1.0083,1.0036,0.97101,0.9918,1.0339,0.93668,0.97676,0.97275,1.0116,0.98221,1.0289,1.0027,1.0142,1.0172,0.97593,0.98569,1.0242,1.0043,1.0118,1.0224,1.0406,1.0338,1.0208,0.95797,0.99205,1.0367,1.0479,1.0512,0.98543,0.98152,1.033,0.98435,1.0276,0.98744,1.0134,0.99384,0.96025,0.95902,0.98972,1.0474,0.9762,0.97906,0.94286,0.811,0.67469,0.5644,0.32963,0.21648,0.19319,0.26418,0.18161,0.21235,0.16682,0.16206,0.22924,0.23796,0.24387,0.20308,0.22237,0.19632,0.22987,0.20847,0.24394,0.24779,0.20759,0.19242,0.20283,0.19714,0.1516,0.16769,0.18873,0.235,0.20973,0.19099,0.19073,0.16431,0.18963,0.15597,0.18495,0.26127,0.21281,0.1516,0.1976,0.22741,0.20895
0.93452,1.0661,1.0299,1.0358,1.0138,0.97627,1.0092,0.9661,0.96817,0.96287,0.98533,1.0061,1.0151,1.0288,0.9826,0.95749,0.97848,0.99352,0.99345,1.0319,1.0509,1.043,1,0.99169,1.002,0.96401,0.97734,0.98616,1.0294,1.003,0.95618,1.0372,0.99,0.96826,1.002,0.98238,1.029,1.0073,0.93854,1.0005,0.98735,1.0469,1.0175,1.0018,0.96455,0.97194,0.97274,0.9762,0.98641,0.98016,1.0253,0.99397,0.94777,0.99701,0.9906,1.0013,1.0114,1.0093,0.86241,0.68582,0.52078,0.37932,0.20981,0.24069,0.20826,0.23251,0.16027,0.20353,0.2448,0.24052,0.23643,0.244,0.18934,0.195,0.20568,0.19068,0.20098,0.16576,0.14964,0.21902,0.20031,0.18597,0.18242,0.23835,0.21957,0.23279,0.1904,0.20176,0.22879,0.26378,0.21421,0.21379,0.21414,0.16716,0.18411,0.24074,0.17831,0.19694,0.16401,0.21255
0.92449,0.95818,0.99684,1.0357,0.95178,0.99979,1.0207,1.0776,0.98237,0.96032,1.0541,0.95255,0.97786,1.0332,1.0198,0.98688,0.99235,0.93014,0.99528,0.93925,0.96158,1.0122,0.98078,0.96789,1.0171,0.98819,1.0011,0.97752,0.99704,0.99338,0.97676,1.0067,0.94765,1.0414,1.0201,0.9901,1.0495,1.0345,0.97799,0.9534,0.98663,0.99229,1.0149,1.0225,1.0444,0.99945,0.97914,1.0067,0.99989,1.0307,1.0326,1.0273,1.0296,0.99187,0.92284,1.0645,0.97117,1.0202,0.88118,0.67701,0.51608,0.30474,0.19398,0.24368,0.18394,0.16395,0.21744,0.16282,0.21797,0.12972,0.18902,0.18216,0.21276,0.17184,0.21689,0.21891,0.17053,0.17924,0.25658,0.21693,0.22735,0.17881,0.20946,0.18797,0.19817,0.17851,0.18688,0.2165,0.20546,0.15437,0.25508,0.21639,0.14906,0.1516,0.26042,0.24852,0.1873,0.1758,0.27234,0.18702
1.0033,0.98626,0.97936,0.99486,1.0078,1.0176,0.98894,1.0432,0.9745,1.0557,0.99068,0.99089,0.9991,0.98657,1.001,1.0306,1.0309,1.012,0.93701,1.0261,0.91552,0.93652,0.97513,0.99969,1.0424,0.98875,1.0268,0.9982,0.99468,1.011,1.0027,0.99807,0.95084,1.0081,0.98086,1.0835,1.0268,1.0155,0.99175,0.99429,0.97848,1.0226,1.0073,0.98389,0.96552,0.98302,0.97627,0.94527,1.044,1.0364,1.0075,1.0157,1.0185,0.98631,0.97627,0.98421,0.96475,0.87542,0.68561,0.49435,0.33138,0.21296,0.22893,0.17858,0.21555,0.16289,0.28343,0.21129,0.21207,0.23988,0.22292,0.19696,0.16513,0.17865,0.17202,0.21642,0.17628,0.21563,0.23175,0.23006,0.22462,0.19612,0.1908,0.17919,0.20365,0.17382,0.21573,0.19813,0.21214,0.23352,0.20473,0.19436,0.21456,0.14108,0.21029,0.24429,0.16438,0.1884,0.19613,0.15832
1.0111,1.0173,1.0547,0.9724,1.0385,0.95472,1.026,0.98373,0.98254,1.0257,0.94796,1.0132,1.012,1.014,1.0399,0.95276,0.98942,1.0407,1.0104,1.028,1.0432,1.0077,1.0045,1.004,1.0126,0.97424,0.99371,1.0091,0.97167,0.94658,1.0536,0.97269,1.027,0.99896,1.0111,0.97614,0.99879,0.98497,1.0338,1.0024,0.97446,0.96829,0.97083,1.0042,0.99256,0.98816,1.0297,1.0029,1.0045,0.97963,0.96463,0.94445,1.005,0.94939,0.98959,0.97431,1.038,0.79812,0.67903,0.4995,0.35459,0.14949,0.20776,0.22657,0.19025,0.18771,0.19369,0.22319,0.2056,0.16764,0.23337,0.16338,0.25345,0.22915,0.25345,0.229,0.22324,0.16747,0.22674,0.25845,0.23454,0.21743,0.21149,0.22408,0.14111,0.21723,0.20673,0.20117,0.21559,0.2033,0.20937,0.19774,0.17318,0.19403,0.22788,0.17835,0.24132,0.25132,0.21098,0.21452
1.0025,1.0139,1.0786,1.0378,0.99798,1.0194,1.0098,1.0003,1.0246,0.97172,1.0385,0.93728,0.96739,0.99457,0.97969,0.98897,0.96895,1.0508,0.97748,1.0113,0.98653,1.0305,1.0365,0.99356,0.96943,1.0664,1.0365,1.0227,1.0384,1.0146,1.0104,1.0014,0.99179,1.0268,1.0076,0.97352,0.97666,1.0202,0.98567,0.97064,0.95943,1.0276,1.007,1.0465,1.0049,0.97321,0.98577,0.9755,1.0388,1.0502,0.98291,1.0274,1.0227,0.98087,1.0161,0.99635,0.87904,0.69326,0.47878,0.39421,0.18758,0.19316,0.19199,0.2001,0.18794,0.18719,0.23167,0.1898,0.23905,0.15239,0.22888,0.10294,0.21739,0.18905,0.20299,0.12877,0.21235,0.15681,0.22365,0.16955,0.2445,0.22664,0.18073,0.21577,0.19651,0.16243,0.19671,0.17262,0.20289,0.21076,0.18295,0.2504,0.19216,0.14609,0.20491,0.23169,0.16402,0.21242,0.15423,0.14955
0.99199,0.99268,1.0024,0.95015,1.0088,0.98804,1.0121,0.98434,0.93249,1.0514,0.96935,1.0671,0.94375,0.97094,1.0488,1.017,0.99709,1.0149,1.0296,0.98307,0.98514,1.0207,0.96661,1.0201,1.0496,1.0167,0.96688,1.0506,0.95231,0.93835,0.96141,1.0194,0.98366,1.0385,1.0876,1.0418,1.0032,0.94733,1.0257,0.93762,0.92965,0.98521,1.0218,1.0153,1.0256,1.0202,1.0305,0.96733,0.95571,1.0161,0.98602,0.98535,1.0057,1.0572,0.99211,1.0267,0.8243,0.73965,0.48864,0.42499,0.17571,0.20032,0.16437,0.15333,0.21748,0.16702,0.13742,0.16446,0.21092,0.22696,0.15171,0.17152,0.20696,0.13736,0.20315,0.20947,0.20081,0.20777,0.25154,0.12805,0.14825,0.13221,0.22468,0.19701,0.1935,0.21103,0.21278,0.19056,0.17252,0.21017,0.20577,0.22546,0.22975,0.19252,0.16634,0.22666,0.19065,0.22792,0.21474,0.22506
1.035,0.99229,0.94057,1.0246,0.98414,1.0266,0.97531,0.99545,0.98103,0.98645,0.99044,1.0327,1.0507,0.98233,1.0117,1.0319,0.94726,1.0394,1.0195,1.0391,1.0295,0.95839,1.0074,0.99132,0.95258,1.0042,1.01,0.97935,0.97439,0.9955,1.058,1.004,1.0301,1.0303,1.0169,1.017,1.0227,1.0271,1.0296,0.96281,0.99127,1.0121,1.0188,1.0565,0.98946,0.97818,0.98539,1.0154,1.0256,0.96002,0.9946,1.0071,0.9625,0.97655,0.96172,0.82469,0.62625,0.53503,0.37558,0.21643,0.1762,0.18895,0.22296,0.28166,0.21546,0.23545,0.22815,0.16446,0.21338,0.11417,0.22936,0.17577,0.2253,0.23276,0.19938,0.15408,0.20049,0.23278,0.22664,0.19238,0.23271,0.21227,0.18867,0.17285,0.25489,0.21055,0.18207,0.23297,0.2389,0.21639,0.20297,0.24541,0.23686,0.19622,0.21806,0.22145,0.15881,0.18128,0.1907,0.2037
1.036,0.94662,1.0181,0.9682,0.98948,0.94305,0.97889,1.028,0.95985,1.0187,0.96204,0.96449,0.98865,1.0254,1.0257,1.0111,0.98999,0.97219,0.99952,1.023,1.0566,0.97549,0.98551,1.0341,1.0264,1.0287,0.98883,1.0505,1.0717,0.93092,0.94636,1.0237,0.99678,0.98664,1.0272,1.017,1.0286,1.0193,0.95247,0.94342,0.94455,1.0279,0.94444,1.017,0.99252,0.9945,1.05,1.0119,0.98395,0.99471,1.0103,0.97579,1.0356,1.0082,0.8124,0.671,0.47099,0.31198,0.22441,0.20356,0.19552,0.19591,0.16117,0.21203,0.2107,0.25155,0.22217,0.18896,0.20124,0.18794,0.14681,0.19521,0.23753,0.19227,0.22196,0.22567,0.16448,0.25911,0.16,0.20515,0.13729,0.16007,0.22529,0.091783,0.18471,0.18034,0.24094,0.23125,0.16537,0.22043,0.18454,0.22303,0.1935,0.20393,0.19527,0.16114,0.21064,0.18408,0.20983,0.20293
1.035,1.0256,0.99441,1.039,1.0301,1.004,0.99382,1.008,0.98588,1.0022,0.99492,0.98324,1.0227,1.0072,0.99627,0.98841,1.0252,0.97153,1.0446,1.0265,1.0171,1.0075,1.0283,0.97297,1.0156,0.97443,0.97648,1.0399,1.0179,0.99298,1.0052,1.0013,1.0022,0.98712,1,1.0468,1.0122,1.034,1.0117,1.0267,1.0296,0.97322,1.0043,1.0467,1.0386,0.95301,1.0128,0.95304,1.0077,0.97444,0.99645,1.0317,1.0278,0.9917,0.83805,0.65195,0.52798,0.30511,0.20603,0.1644,0.19877,0.16896,0.25674,0.16416,0.18422,0.14663,0.19798,0.16524,0.23633,0.20436,0.20143,0.19489,0.20261,0.21499,0.1976,0.23384,0.25706,0.21919,0.16587,0.17038,0.27084,0.24943,0.16294,0.12205,0.20644,0.15078,0.16229,0.21715,0.17719,0.19702,0.23569,0.1875,0.202,0.16207,0.21138,0.24715,0.17792,0.22484,0.16292,0.18798
